ID,name,difficulty_rating,route_type,visitor_usage,avg_rating,area_name,city_name,features,activities,num_reviews,latitude,longitude,length_miles,elevation_gain_ft,steepness_ftmi,difficulty_category,area_category,url
10303673,"Ricks Ridge, Airborne, Hillbilly, Lower Pipedream, Chupacabra, Loop",5,L,2,2.0,Henry Cowell Redwoods State Park,Scotts Valley,"['forest', 'views']","['birding', 'hiking', 'nature-trips']",2,37.03024,-122.05916,5.0,1778.0001,355.60002,moderately strenuous,State Park,https://www.alltrails.com/trail/us/california/ricks-ridge-airborne-hillbilly-lower-pipedream-chupacabra-loop
10483704,Dome Rock View via Forest Route 21S63,3,O,1,1.0,Sequoia National Forest,Springville,"['dogs-no', 'forest', 'views', 'wildlife']","['backpacking', 'hiking', 'trail-running']",1,36.06043,-118.49172,7.3,1482.0,203.013698630137,moderately strenuous,Forest,https://www.alltrails.com/trail/us/california/dome-rock-view-via-forest-route-21s63
10344196,Road 1N96C,1,O,1,5.0,San Bernardino National Forest,Big Bear City,"['dogs-leash', 'forest', 'kids', 'wild-flowers', 'wildlife']",['hiking'],1,34.21037,-117.0645,3.0,390.0,130.0,easy,Forest,https://www.alltrails.com/trail/us/california/sequoia-grove-1n96c
10306316,Sugar City to Back Ranch Loop,3,L,2,5.0,Crockett Hills Regional Park,Crockett,"['forest', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'mountain-biking', 'nature-trips', 'walking']",1,38.02903,-122.21052,4.8,882.0,183.75,moderate,Regional Park,https://www.alltrails.com/trail/us/california/sugar-city-to-back-ranch-loop
10036028,Shasta Bally Trail [CLOSED],5,O,2,4.5,Whiskeytown National Recreation Area,French Gulch,"['dogs-leash', 'forest', 'views', 'wildlife']","['birding', 'hiking', 'off-road-driving']",20,40.59996,-122.59464,11.0,4356.0001,396.0000090909091,very strenuous,Recreation Area,https://www.alltrails.com/trail/us/california/shasta-bally-trail
10253138,Don Lorenzi Park Loop,1,L,1,2.0,Don Lorenzi Park,Riverside,"['dogs-leash', 'kids', 'views']",['walking'],2,33.93142,-117.44726,0.6,0.0,0.0,easy,Park,https://www.alltrails.com/trail/us/california/don-lorenzi-park-loop
10361654,"Quail Trail, Glider Hill, Soaproot Loop",1,L,2,4.0,Coyote Hills Regional Park,Fremont,"['views', 'wild-flowers']","['birding', 'hiking', 'nature-trips', 'walking']",4,37.5539,-122.09095,1.1,200.0,181.8181818181818,easy,Regional Park,https://www.alltrails.com/trail/us/california/quail-trail-glider-hill-soaproot-loop
10298371,Rhododendron Trail to CREA Trail,3,O,1,4.0,Prairie Creek Redwoods State Park,Klamath,"['dogs-no', 'forest', 'kids', 'views']","['birding', 'hiking', 'nature-trips', 'trail-running', 'walking']",1,41.40787,-124.03026,6.0,1594.0001,265.6666833333333,moderately strenuous,State Park,https://www.alltrails.com/trail/us/california/rhododendron-trail-to-csrea-trail
10317282,"Chaparral, Black Diamond, Nortonville Short Loop",3,L,2,3.0,Black Diamond Mines Regional Park,Antioch,"['dogs', 'views']","['birding', 'hiking', 'nature-trips', 'walking']",1,37.9585,-121.8634,2.8,620.0,221.42857142857144,moderate,Regional Park,https://www.alltrails.com/trail/us/california/chaparral-black-diamond-nortonville-short-loop
10369012,Grand Canyon of the Tuolumne and Rogers Lake,5,O,2,0.0,Yosemite National Park,Wawona,"['forest', 'lake', 'views', 'wild-flowers', 'wildlife']","['backpacking', 'birding', 'camping', 'nature-trips']",0,37.86983,-119.64895,41.41,10544.0003,254.6244940835547,very strenuous,National Park,https://www.alltrails.com/trail/us/california/grand-canyon-of-the-tuolumne-and-rogers-lake
10393831,Camino Ruiz Loop,1,L,2,3.0,Unlabeled,San Diego,['views'],"['hiking', 'trail-running', 'walking']",5,32.93325,-117.14583,0.7,9.0,12.857142857142858,easy,None,https://www.alltrails.com/trail/us/california/camino-ruiz-loop
10480470,Tamarack Flat to Eagle Peak,7,O,1,0.0,Yosemite National Park,Yosemite Valley,"['dogs-no', 'forest', 'views', 'wild-flowers', 'wildlife']","['hiking', 'trail-running']",0,37.75067,-119.73356,20.1,4803.0002,238.95523383084577,very strenuous,National Park,https://www.alltrails.com/trail/us/california/tamarack-flat-to-eagle-peak
10479171,El Corte de Madera Creek Trail,3,O,2,5.0,El Corte De Madera Creek Open Space Preserve,Redwood City,"['dogs-no', 'forest', 'river', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'mountain-biking', 'nature-trips', 'trail-running']",1,37.41094,-122.30579,6.4,1318.0,205.9375,moderately strenuous,Protected Area,https://www.alltrails.com/trail/us/california/el-corte-de-madera-creek-trail--2
10318867,Grizzly Flat Trail South to Canyon Trail,5,O,2,4.0,Upper Stevens Creek County Park,Los Gatos,"['views', 'wild-flowers']","['birding', 'hiking', 'nature-trips']",1,37.29069,-122.1543,7.5,1640.0001,218.66667999999999,strenuous,County Park,https://www.alltrails.com/trail/us/california/grizzly-flat-trail-south-to-canyon-trail
10327394,Hetch Hetchy to Yosemite Valley,5,O,1,0.0,Yosemite National Park,Groveland,"['forest', 'views', 'waterfall']","['backpacking', 'camping', 'hiking', 'nature-trips', 'trail-running']",0,37.87995,-119.84984,56.71,9973.0003,175.8596420384412,very strenuous,National Park,https://www.alltrails.com/trail/us/california/hetch-hetchy-to-yosemite-valley
10000823,Badenaugh Trail,5,O,,1.0,Tahoe National Forest,Loyalton,"['dogs-leash', 'views', 'wildlife']","['camping', 'hiking', 'mountain-biking']",1,39.60109,-120.14213,5.1,2106.0001,412.94119607843146,moderately strenuous,Forest,https://www.alltrails.com/trail/us/california/badenaugh-trail
10485090,Bonanza Trail,3,L,,4.0,El Paso Mountains Wilderness,Inyokern,[],"['birding', 'hiking', 'nature-trips', 'horseback-riding']",1,35.46196,-117.91626,7.7,748.0,97.14285714285714,moderately strenuous,Protected Area,https://www.alltrails.com/trail/us/california/bonanza-trail
10027863,Boulder Creek Trail [CLOSED],3,O,1,4.0,Whiskeytown National Recreation Area,French Gulch,"['dogs-leash', 'forest', 'views', 'waterfall', 'wild-flowers']","['birding', 'hiking', 'mountain-biking', 'nature-trips', 'walking']",26,40.64099,-122.59738,6.8,1446.0,212.64705882352942,moderately strenuous,Recreation Area,https://www.alltrails.com/trail/us/california/boulder-creek-trail
10357866,Cedar Creek,3,L,2,1.5,Cleveland National Forest,Descanso,"['forest', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips', 'walking']",2,32.98462,-116.67709,7.7,1466.0,190.3896103896104,strenuous,Forest,https://www.alltrails.com/trail/us/california/cedar-creek
10369019,Robinson Peak,5,L,2,5.0,Toiyabe National Forest,Bridgeport,"['lake', 'views']","['birding', 'hiking', 'nature-trips']",1,38.17946,-119.3231,11.7,4363.0001,372.9059914529915,very strenuous,Forest,https://www.alltrails.com/trail/us/california/robinson-peak
10463538,Johnson Valley OHV Trail from Camp Rock Road,3,P,1,5.0,Unlabeled,Lucerne Valley,"['views', 'wildlife']",['off-road-driving'],1,34.52475,-116.82915,43.71,2522.0001,57.69846945778998,very strenuous,None,https://www.alltrails.com/trail/us/california/johnson-valley-ohv-trail-from-camp-rock-road
10474772,Willow View and Brandon Trail,1,O,,4.0,Anthony Chabot Regional Park,Castro Valley,['forest'],"['hiking', 'nature-trips', 'trail-running', 'walking']",2,37.73848,-122.07534,3.7,538.0,145.4054054054054,moderate,Regional Park,https://www.alltrails.com/trail/us/california/willow-view-and-brandon-trail
10306318,Two Peaks to South Tree Frog ,3,O,2,2.5,Crockett Hills Regional Park,Crockett,"['views', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips', 'trail-running', 'walking']",2,38.02911,-122.21065,4.1,964.0,235.12195121951223,moderate,Regional Park,https://www.alltrails.com/trail/us/california/two-peaks-to-south-tree-frog-closed
10342916,Weisel Trail,1,O,2,5.0,Tahoe National Forest,Truckee,"['forest', 'views']","['birding', 'hiking', 'nature-trips', 'walking']",1,39.30511,-120.43475,2.7,196.0,72.59259259259258,easy,Forest,https://www.alltrails.com/trail/us/california/weisel-trail
10370669,Martin Cow Camp to Eagle Ridge,3,O,1,4.0,Emigrant Wilderness,Pinecrest,"['dogs', 'forest', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips', 'walking']",2,38.28872,-119.83507,7.4,1528.0,206.48648648648648,strenuous,Protected Area,https://www.alltrails.com/trail/us/california/martin-cow-camp-to-eagle-ridge
10300829,Armstrong Connector to Strawberry Creek Road,5,P,,3.0,Unlabeled,South Lake Tahoe,"['forest', 'views']","['backpacking', 'bike-touring', 'camping', 'hiking', 'mountain-biking', 'trail-running']",1,38.8667,-119.95639,36.91,5738.0002,155.45923056082364,very strenuous,None,https://www.alltrails.com/trail/us/california/armstrong-connector-to-strawberry-creek-road
10348869,South Loop Trail,1,L,1,3.0,Unlabeled,Oakhurst,"['forest', 'lake', 'kids']","['hiking', 'nature-trips', 'walking']",1,37.41822,-119.59971,1.1,203.0,184.54545454545453,easy,None,https://www.alltrails.com/trail/us/california/south-loop-trail
10260155,Eagle Creek Canyon Snowshoe Ski Trail [CLOSED],3,O,2,4.0,Desolation Wilderness,Tahoma,"['dogs', 'forest', 'kids', 'views', 'wildlife']","['birding', 'hiking', 'rock-climbing', 'skiing', 'snowshoeing', 'walking', 'cross-country-skiing']",4,38.95177,-120.11206,3.4,728.0,214.11764705882354,moderate,Protected Area,https://www.alltrails.com/trail/us/california/eagle-creek-canyon-snowshoe-ski-trail
10365380,"Ridgeline, Bay Leaf, Schuhart, Front 9, Toyon Loop",3,L,2,3.0,Pleasanton Ridge Regional Park,Pleasanton,"['views', 'wild-flowers']","['birding', 'hiking', 'nature-trips', 'walking']",1,37.63537,-121.90354,7.7,1318.0,171.16883116883116,moderately strenuous,Regional Park,https://www.alltrails.com/trail/us/california/ridgeline-bay-leaf-schuhart-front-9-toyon-loop
10003613,Elephant Seal Cove Trail,3,O,,4.0,Channel Islands National Park,Malibu,"['dogs-no', 'views', 'wildlife']","['birding', 'hiking', 'nature-trips', 'trail-running']",1,33.48146,-119.02955,3.3,823.0,249.3939393939394,moderate,National Park,https://www.alltrails.com/trail/us/california/elephant-seal-cove-trail
10319870,Dowdy Ranch to Pacheco Falls,3,L,2,0.0,Henry W. Coe State Park,Hollister,"['views', 'wild-flowers']","['birding', 'hiking', 'nature-trips', 'walking']",0,37.11219,-121.35755,16.8,3579.0001,213.03572023809525,very strenuous,State Park,https://www.alltrails.com/trail/us/california/dowdy-ranch-to-pacheco-falls
10411114,Perazzo Meadows,3,O,1,5.0,Unlabeled,Sierraville,"['dogs-leash', 'forest', 'river', 'views', 'wild-flowers', 'wildlife']","['hiking', 'nature-trips']",2,39.49276,-120.32334,2.4,200.0,83.33333333333334,easy,None,https://www.alltrails.com/trail/us/california/perazzo-meadows
10298334,Hidden Valley Park,1,L,2,2.0,Hidden Valley Park,Hanford,"['dogs-leash', 'kids']","['birding', 'nature-trips', 'trail-running', 'walking']",5,36.35111,-119.65566,0.7,3.0,4.285714285714286,easy,Park,https://www.alltrails.com/trail/us/california/hidden-valley-park
10494710,Mule Bridge Trail,3,O,1,5.0,Marble Mountain Wilderness,Etna,"['dogs-leash', 'forest', 'river']","['backpacking', 'fishing', 'hiking', 'trail-running']",1,41.3561,-123.07377,21.8,3106.0001,142.47706880733946,very strenuous,Protected Area,https://www.alltrails.com/trail/us/california/mule-bridge-trail
10290223,Silver Lake to Yosemite Village,7,P,2,0.0,Yosemite National Park,June Lake,"['dogs-no', 'forest', 'views', 'wild-flowers', 'wildlife']","['backpacking', 'birding', 'camping', 'hiking', 'nature-trips']",0,37.78258,-119.12859,52.71,8891.0003,168.67767596281539,very strenuous,National Park,https://www.alltrails.com/trail/us/california/silver-lake-to-yosemite-village
10484478,"Short Cut, Mt Sizer, The Narrows and China Hole",5,L,1,5.0,Henry W. Coe State Park,Morgan Hill,"['dogs-no', 'forest', 'lake', 'river', 'views', 'wild-flowers']","['backpacking', 'hiking', 'trail-running']",2,37.18678,-121.54691,25.51,4376.0001,171.54057624460995,very strenuous,State Park,https://www.alltrails.com/trail/us/california/short-cut-mt-sizer-the-narrows-china-hole
10344364,Corral Valley to Ebbetts Pass via Pacific Crest Trail,3,P,2,0.0,Carson-Iceberg Wilderness,Markleeville,"['forest', 'lake', 'river', 'views', 'wildlife']","['backpacking', 'fishing']",0,38.51516,-119.55868,23.5,5347.0002,227.53192340425534,very strenuous,Protected Area,https://www.alltrails.com/trail/us/california/corral-valley-to-ebbetts-pass-via-pacific-crest-trail
10389240,Harbor Island Trail ,1,O,1,5.0,Unlabeled,Oxnard,"['ada', 'city-walk', 'dogs-leash', 'kids', 'paved', 'strollers', 'views']","['birding', 'trail-running', 'walking']",7,34.18898,-119.2225,5.5,72.0,13.090909090909092,easy,None,https://www.alltrails.com/trail/us/california/harbor-island-trail
10312323,The Cliffie Stone Trail,1,O,2,2.5,Unlabeled,Valencia,"['dogs-leash', 'historic-site', 'kids', 'river', 'views', 'wildlife']","['birding', 'hiking', 'mountain-biking', 'nature-trips', 'walking', 'horseback-riding']",3,34.47338,-118.5569,6.1,291.0,47.704918032786885,moderate,None,https://www.alltrails.com/trail/us/california/cliffie-stone-trail
10478748,Virginia Lake via Fox Creek Lake Trail,3,O,,4.0,Trinity Alps Wilderness,Callahan,"['dogs', 'forest', 'lake', 'views', 'wild-flowers', 'wildlife']","['backpacking', 'hiking', 'nature-trips']",1,41.24963,-122.83434,9.2,1801.0001,195.76088043478262,strenuous,Protected Area,https://www.alltrails.com/trail/us/california/virginia-lake-via-fox-creek-lake-trail
10266045,Oak Trail,1,O,2,0.0,New Brighton State Beach,Capitola,"['dogs-leash', 'kids', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips', 'trail-running', 'walking']",0,36.98254,-121.9365,0.3,45.0,150.0,easy,Coast,https://www.alltrails.com/trail/us/california/oak-trail
10351865,"Valley View, Blue Oak Knoll, Ridgeline, Bay Leaf, Back 9 ",3,L,2,3.0,Pleasanton Ridge Regional Park,Pleasanton,"['views', 'wild-flowers']","['birding', 'hiking', 'mountain-biking', 'nature-trips', 'walking']",1,37.63547,-121.90287000000001,7.3,1509.0,206.7123287671233,moderately strenuous,Regional Park,https://www.alltrails.com/trail/us/california/valley-view-blue-oak-knoll-ridgeline-bay-leaf-back-9
10381698,Virginia Avenue Park Loop,1,L,1,2.5,Virginia Avenue Park,Santa Monica,"['dogs-leash', 'kids', 'partially-paved']","['hiking', 'walking']",4,34.02112,-118.46702,0.5,3.0,6.0,easy,Park,https://www.alltrails.com/trail/us/california/virginia-avenue-park-loop
10341261,McAlister Drive to Lake Herman Trail,1,O,2,4.0,Unlabeled,Benicia,"['rails-trails', 'lake', 'kids', 'views']","['nature-trips', 'trail-running', 'walking', 'rails-trails']",1,38.08281,-122.14674,3.6,380.0,105.55555555555556,moderate,None,https://www.alltrails.com/trail/us/california/mcalister-drive-to-lake-herman-trail
10374684,Pinecrest Peak,3,O,2,0.0,Emigrant Wilderness,Pinecrest,"['forest', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips', 'walking']",0,38.23522,-119.95275,11.1,1377.0,124.05405405405406,strenuous,Protected Area,https://www.alltrails.com/trail/us/california/pinecrest-peak
10270413,The Maze Trail,1,L,2,3.0,Unlabeled,Angwin,"['forest', 'kids', 'views', 'wild-flowers']","['birding', 'hiking', 'nature-trips', 'walking']",2,38.59231,-122.43843,1.4,167.0,119.28571428571429,easy,None,https://www.alltrails.com/trail/us/california/the-maze-trail
10270677,Faulkner County Park Ridge Trail,3,L,1,3.0,Unlabeled,Boonville,"['dogs', 'forest', 'river', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips', 'walking']",1,39.00504,-123.40332,1.1,331.0,300.9090909090909,easy,None,https://www.alltrails.com/trail/us/california/faulkner-county-park-ridge-trail
10305318,Coxey OHV Road [PRIVATE PROPERTY],3,P,1,4.5,San Bernardino National Forest,Apple Valley,"['dogs-leash', 'forest', 'views']","['birding', 'nature-trips', 'off-road-driving']",34,34.4002,-117.1274,19.3,4311.0001,223.36788082901555,very strenuous,Forest,https://www.alltrails.com/trail/us/california/coxey-rd
10002263,Cable Trail,1,O,2,0.0,Montana De Oro State Park,Los Osos,"['dogs-no', 'kids', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips', 'trail-running', 'walking']",0,35.29622,-120.86106,1.0,144.0,144.0,easy,State Park,https://www.alltrails.com/trail/us/california/cable-trail
10302469,Upper Coyote Ridge Trail to Old Page Mill Trail,3,L,2,5.0,Unlabeled,La Honda,"['forest', 'views', 'wild-flowers']","['birding', 'hiking', 'nature-trips', 'walking']",1,37.27569,-122.22431,6.8,1574.0001,231.47060294117648,moderately strenuous,None,https://www.alltrails.com/trail/us/california/upper-coyote-ridge-trail-to-old-page-mill-trail
10456011,"Orchard, Toyon Canyon, Lagoon, Briones Crest, Spengler and Diablo View Loop",3,L,,4.5,Briones Regional Park,Martinez,"['dogs-leash', 'kids', 'views', 'wild-flowers', 'wildlife']","['backpacking', 'birding', 'hiking', 'mountain-biking', 'nature-trips', 'trail-running', 'walking', 'horseback-riding']",2,37.95625,-122.12274,8.1,1676.0001,206.9135925925926,strenuous,Regional Park,https://www.alltrails.com/trail/us/california/orchard-toyon-canyon-lagoon-briones-crest-spengler-and-diablo-view-loop
10425382,Madrone to Dewie's Birthday Loop,3,L,1,4.5,Las Trampas Regional Park,Alamo,"['dogs', 'forest', 'wildlife']","['birding', 'hiking', 'nature-trips', 'trail-running']",2,37.83679,-122.03249,5.8,1318.0,227.24137931034483,moderately strenuous,Regional Park,https://www.alltrails.com/trail/us/california/madrone-and-deweys-birthday-loop
10378532,Lower Rincon Trail Loop,1,L,2,0.0,Sequoia National Forest,Kernville,"['forest', 'kids', 'river', 'views', 'wild-flowers', 'wildlife']","['hiking', 'nature-trips', 'trail-running', 'walking']",0,35.88639,-118.45874,2.9,387.0,133.44827586206898,easy,Forest,https://www.alltrails.com/trail/us/california/lower-rincon-trail-loop
10310125,"Old Finley Rd, Sulphur Springs Trail, Jerimiah, Grizzly, Black Hills Trail to Sulphur Springs Trail ",3,L,2,4.0,Mount Diablo State Park,Clayton,"['views', 'wild-flowers']","['birding', 'hiking', 'mountain-biking', 'nature-trips', 'trail-running', 'walking']",1,37.81224,-121.8572,10.3,1860.0001,180.5825339805825,strenuous,State Park,https://www.alltrails.com/trail/us/california/old-finley-rd-sulphur-springs-trail-jerimiah-grizzly-black-hills-trail-to-sulphur-spri
10259149,Pleasant Valley To El Dorado Mine and Pinto Basin,3,O,1,0.0,Joshua Tree National Park,Twentynine Palms,"['dogs-no', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips', 'trail-running', 'walking']",0,33.92358,-116.05416,17.1,1614.0001,94.3859707602339,very strenuous,National Park,https://www.alltrails.com/trail/us/california/pleasant-valley-to-el-dorado-mine-and-pinto-basin
10348417,Lawrence Lake via Red Peak Trail,5,O,1,4.0,Desolation Wilderness,Twin Bridges,"['dogs-leash', 'forest', 'lake', 'views', 'wildlife']","['hiking', 'trail-running']",2,38.93115,-120.32148,14.4,2211.0001,153.54167361111112,very strenuous,Protected Area,https://www.alltrails.com/trail/us/california/lawrence-lake-via-red-peak-trail
10336133,Ball Mountain from Juanita Lake,3,O,1,4.0,Klamath National Forest,Macdoel,"['dogs-leash', 'forest', 'lake', 'views', 'wild-flowers', 'wildlife']","['hiking', 'nature-trips', 'trail-running', 'walking']",2,41.81855,-122.126,13.5,2972.0001,220.14815555555558,very strenuous,Forest,https://www.alltrails.com/trail/us/california/ball-mountain-from-juanita-lake
10298020,Miocene Flume Canal [PRIVATE PROPERTY],1,O,2,4.5,Unlabeled,Paradise,"['river', 'views']","['birding', 'hiking', 'nature-trips', 'rock-climbing', 'walking']",22,39.78535,-121.56359,4.2,452.0,107.61904761904762,moderate,None,https://www.alltrails.com/trail/us/california/miocene-flume-canal
10374688,Trail of the Gargoyles North Rim,3,O,2,4.0,Stanislaus National Forest,Pinecrest,"['forest', 'views', 'wild-flowers']","['birding', 'hiking', 'nature-trips', 'walking']",1,38.24933,-119.94311,1.4,567.0,405.0,easy,Forest,https://www.alltrails.com/trail/us/california/trail-of-the-gargoyles-north-rim
10378182,Liberty Glen to Madrone Point,3,L,2,0.0,Lake Sonoma Recreation Area,Geyserville,"['views', 'wild-flowers']","['birding', 'hiking', 'nature-trips', 'walking']",0,38.71449,-123.06032,4.8,997.0,207.70833333333334,moderate,Recreation Area,https://www.alltrails.com/trail/us/california/liberty-glen-to-madrone-point
10294003,Alder Basin Trail,3,L,2,3.0,Del Norte Coast Redwood State Park,Crescent City,"['dogs-no', 'forest', 'kids', 'views', 'wild-flowers']","['birding', 'hiking', 'nature-trips', 'trail-running', 'walking']",1,41.70115,-124.09604,1.3,374.0,287.6923076923077,easy,State Park,https://www.alltrails.com/trail/us/california/alder-basin-trail--2
10366938,Dutch Lake,5,O,1,3.5,Sierra National Forest,Lakeshore,"['dogs-leash', 'forest', 'lake', 'views', 'waterfall', 'wild-flowers']",['hiking'],2,37.2775,-118.97481,4.9,1794.0001,366.1224693877551,moderately strenuous,Forest,https://www.alltrails.com/trail/us/california/dutch-lake
10351877,Woods Lake Campground to Echo Lake,3,P,1,0.0,Lake Tahoe Basin Management Unit,Kirkwood,"['dogs-no', 'forest', 'views', 'wildlife']","['backpacking', 'hiking', 'trail-running']",0,38.68692,-120.00916,15.0,2335.0001,155.66667333333334,very strenuous,Unit,https://www.alltrails.com/trail/us/california/woods-lake-campground-to-echo-lake
10257405,White Slough Long Loop [PRIVATE PROPERTY],1,L,1,4.0,Unlabeled,Stockton,"['ada', 'dogs-leash', 'kids', 'river', 'strollers', 'views', 'wildlife']","['birding', 'hiking', 'nature-trips', 'trail-running', 'walking']",40,38.01926,-121.36313,8.4,3.0,0.35714285714285715,easy,None,https://www.alltrails.com/trail/us/california/white-slough-long-loop
10268835,Maria Ygnacia Bikeway,1,O,2,3.5,Unlabeled,Santa Barbara,"['city-walk', 'dogs', 'kids', 'paved']","['road-biking', 'trail-running', 'walking']",2,34.42508,-119.81098,4.4,150.0,34.090909090909086,easy,None,https://www.alltrails.com/trail/us/california/maria-ygnacia-bikeway
10452832,Indian Valley and Witzel Trail Loop ,3,L,2,3.5,Indian Valley Open Space Reserve,Novato,"['dogs', 'river', 'wild-flowers', 'wildlife']",['hiking'],4,38.07686,-122.58248,2.9,396.0,136.55172413793105,easy,Protected Area,https://www.alltrails.com/trail/us/california/jack-l-burgi-and-witzl-trail-loop--2
10363240,Stage Road to Little Pine Creek Road to Sunset Trail,3,L,2,4.0,Diabio Foothils Regional Park,Walnut Creek,"['dogs-leash', 'forest', 'views', 'wildlife']","['hiking', 'nature-trips', 'trail-running']",2,37.89358,-121.99389,7.5,1072.0,142.93333333333334,moderately strenuous,Regional Park,https://www.alltrails.com/trail/us/california/stage-road-to-little-pine-creek-road-to-sunset-trail
10503969,"Agnew Meadow, Red's Meadow, Badger Lakes, Garnet Lake, Rosalie Lake, and Johnston Lake",5,P,2,5.0,Ansel Adams Wilderness,June Lake,"['dogs-leash', 'forest', 'lake', 'views', 'wild-flowers', 'wildlife']","['backpacking', 'fishing', 'hiking']",2,37.68302,-119.08447,22.1,4248.0001,192.2171990950226,very strenuous,Protected Area,https://www.alltrails.com/trail/us/california/agnew-meadow-to-reds-meadow-via-badger-lake-garnet-lake-rosalie-lake-and-johnston-lake
10405339,"California Trail, Community Forest Loop Road, and Ridge Road Loop",3,L,2,4.5,Arcata Community Forest,Arcata,"['dogs-leash', 'forest', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'mountain-biking', 'nature-trips', 'trail-running', 'horseback-riding']",2,40.88735,-124.07328,4.0,702.0,175.5,moderate,Forest,https://www.alltrails.com/trail/us/california/california-trail-community-forest-loop-road-and-ridge-road-loop
10278201,Fox and Raven Trail Loop,1,L,1,0.0,Morgan Territory Regional Preserve,Diablo,"['dogs-leash', 'kids', 'views', 'wildlife']","['birding', 'hiking', 'nature-trips', 'trail-running']",0,37.83541,-121.81076,3.3,1007.0,305.1515151515152,moderate,Protected Area,https://www.alltrails.com/trail/us/california/fox-and-raven-trail-loop
10009470,Old Overland Stage Route,1,O,2,3.0,Anza-Borrego Desert State Park,Julian,"['dogs-no', 'kids', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips', 'walking']",1,33.02255,-116.41791,2.8,147.0,52.5,easy,State Park,https://www.alltrails.com/trail/us/california/old-overland-stage-route
10316147,Inyo Mine Trail,3,O,1,4.5,Death Valley National Park,Death Valley,['kids'],"['hiking', 'nature-trips', 'walking']",2,36.49337,-116.70383,0.8,239.0,298.75,easy,National Park,https://www.alltrails.com/trail/us/california/inyo-mine-trail
10022117,Billys Peak Lookout,3,O,1,1.0,Shasta-Trinity National Forest,Trinity Center,"['dogs', 'forest', 'kids', 'views']","['hiking', 'trail-running']",1,41.1028,-122.73229,5.1,2713.0001,531.9608039215688,strenuous,Forest,https://www.alltrails.com/trail/us/california/billys-peak-lookout
10483266,High Sierra Trail: Middle Fork Trail to Whitney Portal,7,P,2,5.0,Sequoia National Forest,Sequoia National Park,"['dogs-no', 'forest', 'river', 'views']","['backpacking', 'camping', 'hiking', 'trail-running']",2,36.52755,-118.75132,67.11,19032.0006,283.594108180599,very strenuous,Forest,https://www.alltrails.com/trail/us/california/high-sierra-trail-middle-fork-trail-to-whitney-portal
10270983,Bottom of the Low Road Trail,3,O,2,4.0,Henry Cowell Redwoods State Park,Felton,"['dogs-no', 'forest', 'views', 'wild-flowers']","['birding', 'hiking', 'nature-trips', 'trail-running', 'walking']",1,37.04001,-122.06352,2.4,334.0,139.16666666666669,easy,State Park,https://www.alltrails.com/trail/us/california/bottom-of-the-low-road-trail
10425555,Canada Trail and Lorraine Trail,1,O,,0.0,Unlabeled,Rancho Palos Verdes,"['kids', 'views']","['hiking', 'nature-trips', 'trail-running']",0,33.7523,-118.32441,2.3,321.0,139.56521739130437,easy,None,https://www.alltrails.com/trail/us/california/canada-trail-and-lorraine-trail
10485126,Albion River Kayak,3,O,1,4.0,Unlabeled,Little River,"['beach', 'forest', 'river', 'views', 'wildlife']",['paddle-sports'],1,39.22629,-123.76945,5.6,39.0,6.964285714285714,easy,None,https://www.alltrails.com/trail/us/california/albion-river-kayak
10036293,Santiago Peak [CLOSED],3,P,2,3.5,Cleveland National Forest,Lake Elsinore,['dogs-leash'],"['hiking', 'off-road-driving']",23,33.65289,-117.40947,17.2,4773.0002,277.500011627907,very strenuous,Forest,https://www.alltrails.com/trail/us/california/santiago-peak
10006296,Bee Canyon Truck OHV Trail [CLOSED],3,O,2,4.0,San Bernardino National Forest,Hemet,"['views', 'wild-flowers']","['birding', 'off-road-driving']",25,33.73702,-116.82475,15.5,2657.0001,171.4193612903226,very strenuous,Forest,https://www.alltrails.com/trail/us/california/bee-canyon-truck-trail
10405642,Blue Angels Peak and Smugglers Cave Loop,3,L,2,4.0,Unlabeled,Jacumba,"['dogs', 'views']","['birding', 'hiking']",3,32.63986,-116.1071,6.2,1571.0001,253.38711290322578,moderately strenuous,None,https://www.alltrails.com/trail/us/california/blue-angels-peak-and-smugglers-cave-loop
10297082,May Lake Camp to Yosemite Valley,5,P,2,0.0,Yosemite National Park,Yosemite Valley,"['forest', 'lake', 'views', 'wild-flowers', 'wildlife']","['backpacking', 'birding', 'camping', 'hiking', 'nature-trips']",0,37.81176,-119.50901,28.31,6463.0002,228.29389614977043,very strenuous,National Park,https://www.alltrails.com/trail/us/california/may-lake-to-yosemite-valley
